,age,sex
16528,50.0,1
16529,1.0,1
16530,50.0,0
16531,25.0,0
16532,40.0,1
16533,33.0,0
16534,25.0,0
16535,21.0,0
16536,12.0,1
16537,36.0,1
16538,24.0,1
16539,38.0,1
16540,41.0,1
16541,7.0,0
16542,21.0,1
16543,24.0,1
16544,43.0,1
16545,17.0,0
16546,37.0,0
16547,41.0,1
16548,48.0,1
16549,8.0,1
16550,10.0,0
16551,57.0,0
16552,11.0,0
16553,25.0,1
16554,3.0,0
16555,54.0,1
16556,34.0,1
16557,17.0,0
16558,35.0,1
16559,19.0,1
16560,23.0,1
16561,13.0,1
16562,58.0,0
16563,38.0,1
16564,24.0,0
16565,40.0,0
16566,5.0,1
16567,18.0,1
16568,49.0,1
16569,6.0,1
16570,26.0,0
16571,4.0,1
16572,12.0,0
16573,5.0,0
16574,25.0,0
16575,2.0,1
16576,27.0,1
16577,35.0,1
16578,0.0,1
16579,4.0,0
16580,49.0,1
16581,40.0,0
16582,13.0,1
16583,56.0,1
16584,68.0,1
16585,20.0,0
16586,9.0,1
16587,17.0,0
16588,18.0,0
16589,9.0,0
16590,25.0,0
16591,1.0,0
16592,29.0,1
16593,15.0,1
16594,33.0,1
16595,14.0,0
16596,55.0,0
16597,7.0,0
16598,37.0,0
16599,18.0,1
16600,29.0,0
16601,1.0,0
16602,6.0,1
16603,8.0,1
16604,67.0,0
16605,13.0,1
16606,53.0,1
16607,49.0,0
16608,51.0,1
16609,27.0,0
16610,36.0,1
16611,62.0,1
16612,16.0,0
16613,2.0,0
16614,51.0,0
16615,18.0,0
16616,2.0,1
16617,31.0,0
16618,0.0,1
16619,33.0,1
16620,31.0,0
16621,14.0,0
16622,22.0,0
16623,39.0,1
16624,33.0,1
16625,46.0,0
16626,14.0,0
16627,30.0,1
16628,55.0,1
16629,34.0,1
16630,18.0,0
16631,17.0,1
16632,33.0,1
16633,36.0,0
16634,28.0,1
16635,66.0,1
16636,21.0,0
16637,11.0,1
16638,13.0,1
16639,28.0,0
16640,53.0,1
16641,39.0,0
16642,11.0,0
16643,39.0,1
16644,0.0,0
16645,0.0,1
16646,46.0,0
16647,21.0,0
16648,52.0,0
16649,8.0,0
16650,42.0,0
16651,21.0,1
16652,3.0,1
16653,34.0,0
16654,2.0,1
16655,63.0,0
16656,48.0,0
16657,56.0,1
16658,28.0,0
16659,15.0,0
16660,30.0,0
16661,32.0,1
16662,22.0,1
16663,2.0,0
16664,29.0,1
16665,29.0,1
16666,22.0,0
16667,4.0,0
16668,20.0,1
16669,20.0,1
16670,55.0,0
16671,14.0,0
16672,49.0,0
16673,12.0,1
16674,25.0,0
16675,20.0,1
16676,32.0,0
16677,35.0,1
16678,24.0,0
16679,31.0,0
16680,8.0,0
16681,29.0,0
16682,19.0,0
16683,6.0,0
16684,24.0,0
16685,38.0,1
16686,13.0,1
16687,31.0,0
16688,47.0,0
16689,5.0,1
16690,27.0,1
16691,26.0,0
16692,5.0,1
16693,1.0,1
16694,39.0,1
16695,51.0,1
16696,28.0,1
16697,23.0,1
16698,3.0,1
16699,59.0,1
16700,22.0,0
16701,40.0,1
16702,13.0,0
16703,45.0,0
16704,53.0,0
16705,13.0,1
16706,46.0,1
16707,47.0,0
16708,0.0,1
16709,48.0,1
16710,11.0,1
16711,45.0,0
16712,24.0,1
16713,8.0,1
16714,9.0,1
16715,43.0,1
16716,21.0,1
16717,0.0,0
16718,1.0,1
16719,14.0,0
16720,8.0,0
16721,52.0,1
16722,65.0,1
16723,1.0,1
16724,11.0,0
16725,32.0,0
16726,6.0,0
16727,1.0,1
16728,13.0,0
16729,29.0,0
16730,14.0,1
16731,27.0,0
16732,28.0,1
16733,28.0,0
16734,28.0,0
16735,26.0,0
16736,33.0,1
16737,32.0,0
16738,52.0,1
16739,23.0,0
16740,42.0,1
16741,14.0,1
16742,18.0,0
16743,36.0,1
16744,54.0,0
16745,1.0,0
16746,22.0,1
16747,57.0,0
16748,26.0,0
16749,37.0,1
16750,11.0,0
16751,47.0,0
16752,25.0,0
16753,29.0,1
16754,25.0,1
16755,21.0,1
16756,61.0,1
16757,18.0,1
16758,15.0,1
16759,56.0,0
16760,7.0,0
16761,1.0,0
16762,0.0,0
16763,8.0,1
16764,29.0,0
16765,37.0,1
16766,29.0,0
16767,16.0,1
16768,9.0,1
16769,27.0,0
16770,27.0,1
16771,9.0,1
16772,31.0,1
16773,33.0,1
16774,28.0,0
16775,20.0,1
16776,7.0,1
16777,19.0,0
16778,43.0,1
16779,16.0,0
16780,41.0,0
16781,26.0,0
16782,10.0,1
16783,26.0,1
16784,30.0,1
16785,6.0,1
16786,5.0,0
16787,66.0,1
16788,4.0,1
16789,2.0,0
16790,35.0,1
16791,33.0,1
16792,39.0,0
16793,3.0,1
16794,24.0,0
16795,4.0,1
16796,3.0,0
16797,55.0,0
16798,29.0,0
16799,5.0,1
16800,11.0,1
16801,45.0,1
16802,22.0,0
16803,4.0,1
16804,27.0,0
16805,30.0,0
16806,25.0,0
16807,17.0,1
16808,21.0,1
16809,6.0,1
16810,33.0,0
16811,21.0,1
16812,34.0,1
16813,2.0,1
16814,0.0,0
16815,18.0,1
16816,36.0,1
16817,18.0,1
16818,31.0,1
16819,37.0,1
16820,7.0,1
16821,6.0,1
16822,29.0,1
16823,8.0,1
16824,65.0,1
16825,43.0,0
16826,14.0,0
16827,32.0,0
16828,27.0,0
16829,12.0,1
16830,36.0,1
16831,56.0,1
16832,34.0,0
16833,12.0,1
16834,14.0,1
16835,12.0,1
16836,9.0,0
16837,50.0,1
16838,14.0,0
16839,26.0,0
16840,63.0,0
16841,5.0,0
16842,28.0,1
16843,11.0,1
16844,13.0,0
16845,55.0,0
16846,27.0,0
16847,5.0,0
16848,66.0,0
16849,11.0,0
16850,30.0,1
16851,18.0,0
16852,37.0,1
16853,5.0,1
16854,14.0,1
16855,45.0,0
16856,25.0,0
16857,54.0,0
16858,6.0,1
16859,39.0,1
16860,37.0,0
16861,74.0,0
16862,34.0,0
16863,5.0,1
16864,3.0,1
16865,2.0,1
16866,14.0,1
16867,29.0,1
16868,39.0,1
16869,20.0,1
16870,5.0,0
16871,22.0,1
16872,24.0,0
16873,15.0,0
16874,28.0,0
16875,47.0,0
16876,33.0,1
16877,23.0,1
16878,2.0,1
16879,18.0,1
16880,33.0,1
16881,32.0,0
16882,14.0,1
16883,24.0,1
16884,51.0,0
16885,28.0,1
16886,19.0,0
16887,56.0,1
16888,24.0,0
16889,35.0,1
16890,58.0,1
16891,32.0,1
16892,21.0,1
16893,26.0,0
16894,20.0,0
16895,20.0,1
16896,41.0,1
16897,17.0,1
16898,36.0,0
16899,29.0,1
16900,22.0,1
16901,66.0,0
16902,13.0,1
16903,11.0,1
16904,5.0,1
16905,33.0,1
16906,14.0,0
16907,32.0,1
16908,4.0,1
16909,38.0,1
16910,19.0,0
16911,24.0,0
16912,21.0,0
16913,8.0,0
16914,26.0,1
16915,11.0,0
16916,20.0,1
16917,42.0,0
16918,27.0,1
16919,24.0,0
16920,22.0,1
16921,13.0,0
16922,22.0,0
16923,32.0,0
16924,27.0,0
16925,25.0,1
16926,24.0,0
16927,53.0,0
16928,21.0,1
16929,13.0,0
16930,26.0,1
16931,38.0,0
16932,40.0,1
16933,5.0,0
16934,3.0,1
16935,10.0,0
16936,75.0,1
16937,28.0,0
16938,1.0,1
16939,8.0,0
16940,27.0,1
16941,2.0,1
16942,48.0,1
16943,29.0,1
16944,16.0,0
16945,1.0,1
16946,13.0,1
16947,10.0,0
16948,27.0,0
16949,10.0,0
16950,7.0,0
16951,20.0,0
16952,35.0,1
16953,28.0,0
16954,33.0,1
16955,11.0,1
16956,51.0,0
16957,27.0,1
16958,7.0,0
16959,42.0,0
16960,40.0,0
16961,11.0,0
16962,35.0,0
16963,13.0,0
16964,29.0,0
16965,29.0,1
16966,6.0,1
16967,27.0,0
16968,30.0,0
16969,1.0,1
16970,66.0,0
16971,15.0,1
16972,63.0,1
16973,33.0,0
16974,40.0,1
16975,6.0,0
16976,17.0,0
16977,34.0,0
16978,49.0,0
16979,20.0,1
16980,27.0,0
16981,0.0,0
16982,4.0,1
16983,21.0,0
16984,0.0,1
16985,36.0,1
16986,28.0,0
16987,19.0,0
16988,9.0,0
16989,22.0,1
16990,22.0,0
16991,4.0,0
16992,29.0,0
16993,15.0,0
16994,14.0,1
16995,18.0,0
16996,25.0,0
16997,49.0,0
16998,52.0,1
16999,24.0,0
17000,1.0,0
17001,15.0,1
17002,17.0,1
17003,21.0,1
17004,62.0,1
17005,10.0,0
17006,15.0,1
17007,51.0,1
17008,27.0,0
17009,5.0,1
17010,18.0,1
17011,23.0,1
17012,27.0,1
17013,36.0,1
17014,1.0,1
17015,27.0,1
17016,33.0,0
17017,18.0,1
17018,20.0,0
17019,3.0,1
17020,6.0,0
17021,4.0,0
17022,57.0,0
17023,11.0,1
17024,18.0,0
17025,34.0,0
17026,4.0,1
17027,28.0,1
17028,2.0,1
17029,22.0,1
17030,13.0,1
17031,39.0,1
17032,22.0,1
17033,38.0,1
17034,59.0,1
17035,26.0,0
17036,12.0,1
17037,3.0,1
17038,21.0,1
17039,24.0,0
17040,7.0,0
17041,21.0,0
17042,7.0,0
17043,14.0,1
17044,0.0,1
17045,35.0,1
17046,4.0,1
17047,23.0,0
17048,31.0,1
17049,88.0,1
17050,38.0,1
17051,39.0,0
17052,21.0,1
17053,3.0,1
17054,21.0,1
17055,37.0,0
17056,23.0,1
17057,28.0,1
17058,51.0,0
17059,5.0,1
17060,24.0,0
17061,5.0,0
17062,60.0,1
17063,29.0,0
17064,25.0,1
17065,0.0,1
17066,36.0,0
17067,7.0,0
17068,3.0,1
17069,5.0,1
17070,54.0,0
17071,38.0,1
17072,2.0,0
17073,35.0,1
17074,7.0,1
17075,60.0,1
17076,31.0,0
17077,55.0,0
17078,5.0,0
17079,7.0,0
17080,65.0,1
17081,25.0,0
17082,12.0,1
17083,13.0,1
17084,39.0,1
17085,7.0,1
17086,32.0,1
17087,16.0,1
17088,36.0,1
17089,13.0,1
17090,34.0,1
17091,55.0,1
17092,31.0,1
17093,38.0,0
17094,0.0,0
17095,22.0,0
17096,30.0,0
17097,11.0,1
17098,36.0,1
17099,19.0,1
17100,26.0,0
17101,7.0,0
17102,18.0,1
17103,23.0,1
17104,49.0,1
17105,55.0,1
17106,19.0,1
17107,2.0,0
17108,9.0,1
17109,22.0,1
17110,11.0,1
17111,27.0,1
17112,27.0,1
17113,49.0,0
17114,10.0,1
17115,53.0,1
17116,44.0,0
17117,29.0,1
17118,60.0,1
17119,31.0,0
17120,32.0,0
17121,38.0,1
17122,18.0,0
17123,26.0,0
17124,10.0,0
17125,65.0,0
17126,21.0,0
17127,1.0,1
17128,33.0,1
17129,26.0,1
17130,69.0,1
17131,11.0,1
17132,33.0,1
17133,85.0,0
17134,28.0,1
17135,10.0,0
17136,15.0,0
17137,7.0,1
17138,5.0,1
17139,1.0,1
17140,21.0,0
17141,21.0,1
17142,28.0,1
17143,9.0,1
17144,5.0,1
17145,35.0,0
17146,10.0,1
17147,5.0,1
17148,37.0,0
17149,23.0,1
17150,21.0,0
17151,29.0,1
17152,23.0,1
17153,43.0,0
17154,34.0,1
17155,3.0,0
17156,2.0,1
17157,1.0,1
17158,29.0,0
17159,0.0,0
17160,27.0,0
17161,13.0,0
17162,22.0,0
17163,30.0,0
17164,4.0,1
17165,42.0,1
17166,49.0,1
17167,20.0,0
17168,55.0,1
17169,29.0,0
17170,37.0,1
17171,50.0,1
17172,7.0,1
17173,37.0,1
17174,19.0,1
17175,22.0,0
17176,7.0,1
17177,31.0,1
17178,14.0,1
17179,16.0,1
17180,23.0,1
17181,23.0,0
17182,5.0,0
17183,20.0,1
17184,30.0,1
17185,15.0,0
17186,12.0,1
17187,3.0,0
17188,22.0,1
17189,16.0,1
17190,28.0,1
17191,37.0,1
17192,23.0,1
17193,10.0,0
17194,36.0,1
17195,2.0,0
17196,48.0,1
17197,26.0,1
17198,1.0,0
17199,14.0,1
17200,21.0,1
17201,57.0,1
17202,25.0,0
17203,7.0,1
17204,38.0,0
17205,11.0,1
17206,27.0,0
17207,4.0,1
17208,20.0,0
17209,11.0,0
17210,28.0,1
17211,50.0,1
17212,22.0,0
17213,4.0,0
17214,33.0,1
17215,19.0,1
17216,50.0,1
17217,21.0,1
17218,12.0,1
17219,25.0,1
17220,38.0,1
17221,38.0,1
17222,25.0,0
17223,28.0,0
17224,8.0,1
17225,26.0,0
17226,21.0,1
17227,42.0,0
17228,21.0,0
17229,35.0,1
17230,25.0,0
17231,1.0,0
17232,41.0,0
17233,22.0,0
17234,27.0,0
17235,65.0,0
17236,26.0,1
17237,18.0,0
17238,21.0,0
17239,34.0,1
17240,15.0,1
17241,13.0,0
17242,30.0,0
17243,51.0,0
17244,1.0,1
17245,29.0,1
17246,31.0,0
17247,3.0,1
17248,48.0,1
17249,29.0,0
17250,25.0,1
17251,33.0,1
17252,57.0,1
17253,58.0,0
17254,22.0,0
17255,22.0,0
17256,39.0,1
17257,25.0,0
17258,15.0,0
17259,18.0,0
17260,29.0,0
17261,23.0,1
17262,10.0,1
17263,0.0,1
17264,32.0,1
17265,27.0,0
17266,47.0,0
17267,65.0,0
17268,2.0,1
17269,41.0,1
17270,6.0,1
17271,44.0,0
17272,22.0,0
17273,20.0,0
17274,62.0,0
17275,6.0,1
17276,28.0,1
17277,4.0,0
17278,6.0,1
17279,9.0,0
17280,25.0,1
17281,28.0,0
17282,23.0,0
17283,31.0,0
17284,23.0,0
17285,2.0,0
17286,68.0,0
17287,26.0,1
17288,2.0,0
17289,21.0,0
17290,44.0,1
17291,5.0,0
17292,17.0,1
17293,10.0,1
17294,21.0,1
17295,52.0,1
17296,36.0,1
17297,26.0,0
17298,42.0,1
17299,25.0,1
17300,26.0,1
17301,41.0,1
17302,20.0,0
17303,61.0,1
17304,23.0,0
17305,9.0,1
17306,10.0,1
17307,3.0,0
17308,30.0,0
17309,33.0,1
17310,4.0,1
17311,7.0,0
17312,57.0,1
17313,59.0,1
17314,41.0,1
17315,1.0,0
17316,32.0,0
17317,13.0,0
17318,2.0,1
17319,0.0,0
17320,19.0,1
17321,64.0,1
17322,32.0,1
17323,31.0,0
17324,30.0,0
17325,50.0,1
17326,21.0,0
17327,38.0,0
17328,57.0,1
17329,11.0,0
17330,29.0,1
17331,28.0,1
17332,12.0,1
17333,9.0,1
17334,1.0,0
17335,46.0,1
17336,12.0,1
17337,25.0,1
17338,18.0,1
17339,10.0,1
17340,30.0,1
17341,36.0,0
17342,30.0,0
17343,14.0,1
17344,36.0,1
17345,10.0,1
17346,20.0,0
17347,25.0,1
17348,55.0,1
17349,3.0,1
17350,33.0,0
17351,4.0,1
17352,0.0,1
17353,42.0,1
17354,24.0,1
17355,41.0,0
17356,21.0,0
17357,33.0,1
17358,58.0,1
17359,6.0,1
17360,20.0,0
17361,27.0,0
17362,48.0,1
17363,45.0,0
17364,20.0,1
17365,14.0,0
17366,12.0,1
17367,33.0,1
17368,45.0,0
17369,34.0,1
17370,27.0,0
17371,9.0,0
17372,11.0,1
17373,28.0,1
17374,26.0,1
17375,53.0,1
17376,32.0,1
17377,44.0,1
17378,11.0,1
17379,20.0,0
17380,18.0,0
17381,41.0,0
17382,34.0,1
17383,18.0,1
17384,28.0,1
17385,28.0,1
17386,8.0,1
17387,25.0,1
17388,42.0,0
17389,5.0,0
17390,46.0,0
17391,55.0,1
17392,52.0,0
17393,39.0,0
17394,26.0,1
17395,20.0,1
17396,36.0,0
17397,1.0,0
17398,25.0,0
17399,25.0,1
17400,25.0,0
17401,31.0,1
17402,12.0,0
17403,19.0,1
17404,14.0,1
17405,28.0,0
17406,26.0,0
17407,3.0,1
17408,0.0,0
17409,11.0,0
17410,12.0,1
17411,19.0,1
17412,7.0,1
17413,45.0,1
17414,39.0,0
17415,27.0,0
17416,44.0,1
17417,46.0,1
17418,43.0,1
17419,31.0,1
17420,9.0,1
17421,40.0,1
17422,2.0,1
17423,46.0,0
17424,12.0,0
17425,8.0,0
17426,15.0,1
17427,18.0,0
17428,42.0,0
17429,43.0,1
17430,6.0,0
17431,14.0,1
17432,38.0,0
17433,38.0,0
17434,2.0,1
17435,21.0,0
17436,1.0,1
17437,10.0,0
17438,24.0,1
17439,27.0,1
17440,25.0,1
17441,15.0,0
17442,23.0,1
17443,4.0,0
17444,24.0,0
17445,81.0,1
17446,9.0,0
17447,10.0,1
17448,39.0,1
17449,12.0,1
17450,19.0,0
17451,11.0,0
17452,36.0,1
17453,19.0,0
17454,31.0,1
17455,7.0,0
17456,26.0,0
17457,29.0,1
17458,1.0,0
17459,46.0,0
17460,18.0,1
17461,26.0,1
17462,52.0,1
17463,4.0,1
17464,3.0,1
17465,12.0,1
17466,57.0,0
17467,30.0,0
17468,5.0,1
17469,13.0,1
17470,23.0,1
17471,1.0,0
17472,11.0,1
17473,6.0,0
17474,24.0,1
17475,28.0,0
17476,29.0,0
17477,16.0,1
17478,84.0,1
17479,51.0,1
17480,31.0,0
17481,7.0,0
17482,20.0,1
17483,3.0,1
17484,0.0,0
17485,59.0,1
17486,4.0,1
17487,14.0,0
17488,48.0,1
17489,60.0,0
17490,1.0,1
17491,20.0,0
17492,15.0,1
17493,7.0,1
17494,49.0,1
17495,14.0,1
17496,8.0,1
17497,11.0,0
17498,1.0,1
17499,17.0,0
17500,78.0,0
17501,38.0,1
17502,1.0,1
17503,27.0,1
17504,1.0,0
17505,36.0,1
17506,5.0,0
17507,27.0,1
17508,64.0,0
17509,31.0,0
17510,38.0,1
17511,28.0,1
17512,38.0,1
17513,15.0,1
17514,50.0,1
17515,35.0,0
17516,17.0,0
17517,12.0,0
17518,19.0,1
17519,0.0,0
17520,30.0,1
17521,12.0,1
17522,76.0,0
17523,6.0,1
17524,10.0,1
17525,36.0,0
17526,55.0,1
17527,24.0,1
17528,4.0,1
17529,4.0,0
17530,23.0,0
17531,23.0,1
17532,22.0,0
17533,25.0,0
17534,40.0,1
17535,64.0,0
17536,36.0,1
17537,0.0,1
17538,24.0,1
17539,55.0,0
17540,3.0,0
17541,26.0,0
17542,39.0,1
17543,24.0,1
17544,61.0,0
17545,23.0,1
17546,49.0,0
17547,12.0,1
17548,12.0,1
17549,17.0,1
17550,34.0,1
17551,44.0,0
17552,5.0,1
17553,34.0,1
17554,35.0,1
17555,41.0,1
17556,14.0,1
17557,29.0,1
17558,19.0,1
17559,31.0,0
17560,16.0,1
17561,31.0,1
17562,38.0,0
17563,15.0,1
17564,30.0,0
17565,1.0,0
17566,19.0,0
17567,58.0,0
17568,34.0,0
17569,4.0,1
17570,21.0,1
17571,12.0,1
17572,21.0,1
17573,8.0,1
17574,21.0,1
17575,29.0,1
17576,32.0,1
17577,43.0,1
17578,22.0,0
17579,25.0,0
17580,28.0,1
17581,25.0,1
17582,2.0,1
17583,33.0,1
17584,65.0,1
17585,49.0,0
17586,4.0,1
17587,23.0,1
17588,1.0,0
17589,38.0,0
17590,44.0,0
17591,45.0,1
17592,3.0,0
17593,28.0,1
17594,4.0,0
17595,24.0,1
17596,31.0,0
17597,17.0,0
17598,6.0,0
17599,4.0,1
17600,16.0,0
17601,2.0,0
17602,56.0,0
17603,8.0,0
17604,56.0,1
17605,3.0,0
17606,24.0,0
17607,11.0,1
17608,27.0,1
17609,19.0,0
17610,23.0,1
17611,25.0,0
17612,38.0,0
17613,24.0,0
17614,59.0,0
17615,44.0,0
17616,6.0,1
17617,19.0,1
17618,47.0,0
17619,12.0,1
17620,20.0,1
17621,13.0,0
17622,7.0,1
17623,16.0,0
17624,36.0,0
17625,35.0,1
17626,48.0,1
17627,5.0,1
17628,2.0,1
17629,24.0,1
17630,49.0,0
17631,37.0,0
17632,23.0,1
17633,1.0,0
17634,40.0,0
17635,17.0,1
17636,30.0,1
17637,44.0,1
17638,6.0,1
17639,37.0,0
17640,67.0,1
17641,43.0,0
17642,18.0,1
17643,26.0,1
17644,34.0,0
17645,6.0,0
17646,38.0,0
17647,33.0,1
17648,18.0,1
17649,2.0,1
17650,41.0,1
17651,0.0,0
17652,7.0,1
17653,52.0,1
17654,49.0,1
17655,38.0,0
17656,58.0,0
17657,24.0,1
17658,46.0,1
17659,54.0,1
17660,25.0,0
17661,60.0,1
17662,14.0,0
17663,8.0,0
17664,13.0,0
17665,41.0,1
17666,5.0,1
17667,12.0,0
17668,42.0,0
17669,40.0,1
17670,6.0,0
17671,24.0,0
17672,28.0,1
17673,29.0,1
17674,44.0,1
17675,9.0,0
17676,25.0,0
17677,21.0,1
17678,36.0,0
17679,14.0,1
17680,18.0,0
17681,67.0,0
17682,24.0,0
17683,29.0,0
17684,62.0,0
17685,24.0,0
17686,46.0,0
17687,8.0,0
17688,36.0,0
17689,28.0,0
17690,24.0,1
17691,22.0,0
17692,0.0,1
17693,34.0,0
17694,32.0,0
17695,47.0,1
17696,33.0,1
17697,31.0,1
17698,3.0,0
17699,17.0,1
17700,27.0,1
17701,47.0,1
17702,34.0,1
17703,10.0,0
17704,21.0,0
17705,7.0,1
17706,84.0,0
17707,25.0,0
17708,59.0,1
17709,1.0,0
17710,56.0,1
17711,42.0,0
17712,37.0,1
17713,15.0,1
17714,13.0,1
17715,59.0,1
17716,48.0,0
17717,11.0,1
17718,17.0,1
17719,15.0,0
17720,9.0,0
17721,74.0,0
17722,46.0,0
17723,17.0,1
17724,36.0,1
17725,34.0,1
17726,25.0,0
17727,7.0,0
17728,29.0,1
17729,3.0,0
17730,24.0,1
17731,8.0,1
17732,21.0,0
17733,15.0,0
17734,3.0,0
17735,2.0,1
17736,44.0,1
17737,47.0,0
17738,31.0,0
17739,20.0,0
17740,3.0,0
17741,4.0,1
17742,27.0,1
17743,26.0,0
17744,28.0,0
17745,56.0,1
17746,7.0,1
17747,11.0,1
17748,21.0,1
17749,4.0,1
17750,2.0,1
17751,27.0,1
17752,36.0,1
17753,85.0,1
17754,1.0,0
17755,3.0,1
17756,32.0,1
17757,42.0,0
17758,32.0,1
17759,44.0,1
17760,42.0,0
17761,19.0,0
17762,12.0,1
17763,27.0,1
17764,1.0,0
17765,28.0,0
17766,17.0,0
17767,11.0,1
17768,29.0,1
17769,2.0,0
17770,12.0,1
17771,1.0,1
17772,3.0,0
17773,36.0,1
17774,9.0,1
17775,21.0,0
17776,27.0,0
17777,63.0,1
17778,19.0,1
17779,16.0,1
17780,42.0,1
17781,0.0,1
17782,52.0,1
17783,54.0,0
17784,16.0,0
17785,23.0,1
17786,16.0,0
17787,7.0,0
17788,8.0,1
17789,40.0,0
17790,43.0,1
17791,34.0,1
17792,24.0,0
17793,34.0,0
17794,40.0,1
17795,66.0,0
17796,30.0,1
17797,20.0,0
17798,23.0,1
17799,19.0,1
17800,12.0,0
17801,1.0,1
17802,14.0,1
17803,39.0,0
17804,33.0,0
17805,4.0,0
17806,48.0,1
17807,23.0,1
17808,17.0,0
17809,11.0,0
17810,22.0,1
17811,24.0,1
17812,26.0,0
17813,27.0,1
17814,22.0,1
17815,21.0,1
17816,13.0,0
17817,8.0,1
17818,23.0,1
17819,6.0,0
17820,31.0,1
17821,8.0,1
17822,31.0,0
17823,39.0,0
17824,35.0,1
17825,50.0,1
17826,64.0,0
17827,3.0,1
17828,25.0,1
17829,38.0,0
17830,20.0,1
17831,19.0,0
17832,15.0,0
17833,5.0,0
17834,8.0,1
17835,51.0,0
17836,32.0,1
17837,9.0,1
17838,43.0,1
17839,44.0,1
17840,5.0,1
17841,13.0,0
17842,11.0,0
17843,41.0,0
17844,64.0,1
17845,2.0,0
17846,28.0,0
17847,3.0,1
17848,23.0,1
17849,5.0,0
17850,28.0,1
17851,0.0,0
17852,24.0,1
17853,20.0,0
17854,48.0,1
17855,23.0,1
17856,31.0,1
17857,38.0,1
17858,11.0,1
17859,9.0,0
17860,37.0,1
17861,10.0,1
17862,52.0,0
17863,10.0,1
17864,52.0,1
17865,20.0,1
17866,16.0,1
17867,21.0,1
17868,33.0,1
17869,35.0,1
17870,25.0,1
17871,10.0,0
17872,45.0,0
17873,27.0,0
17874,56.0,1
17875,11.0,0
17876,14.0,1
17877,3.0,1
17878,26.0,1
17879,15.0,1
17880,32.0,0
17881,35.0,0
17882,48.0,0
17883,21.0,1
17884,20.0,1
17885,26.0,1
17886,1.0,1
17887,7.0,0
17888,23.0,1
17889,48.0,0
17890,13.0,0
17891,20.0,0
17892,55.0,0
17893,51.0,0
17894,10.0,1
17895,8.0,1
17896,27.0,1
17897,49.0,1
17898,30.0,0
17899,30.0,0
17900,29.0,1
17901,38.0,1
17902,15.0,0
17903,9.0,1
17904,4.0,0
17905,45.0,0
17906,48.0,0
17907,28.0,1
17908,21.0,1
17909,14.0,1
17910,20.0,1
17911,1.0,0
17912,25.0,0
17913,63.0,1
17914,80.0,1
17915,26.0,0
17916,8.0,0
17917,33.0,1
17918,21.0,1
17919,7.0,0
17920,21.0,0
17921,6.0,0
17922,2.0,1
17923,30.0,0
17924,47.0,1
17925,50.0,1
17926,33.0,1
17927,6.0,0
17928,34.0,0
17929,13.0,1
17930,15.0,1
17931,38.0,1
17932,4.0,0
17933,15.0,1
17934,66.0,1
17935,56.0,0
17936,45.0,1
17937,16.0,1
17938,45.0,0
17939,3.0,1
17940,26.0,1
17941,64.0,0
17942,55.0,1
17943,48.0,0
17944,7.0,0
17945,51.0,1
17946,41.0,0
17947,29.0,0
17948,28.0,0
17949,65.0,1
17950,24.0,0
17951,49.0,1
17952,23.0,1
17953,24.0,0
17954,43.0,1
17955,27.0,0
17956,42.0,1
17957,9.0,0
17958,31.0,0
17959,9.0,0
17960,26.0,1
17961,23.0,1
17962,60.0,1
17963,38.0,1
17964,33.0,0
17965,7.0,0
17966,16.0,0
17967,20.0,1
17968,5.0,0
17969,7.0,1
17970,20.0,1
17971,40.0,1
17972,8.0,0
17973,20.0,1
17974,10.0,0
17975,12.0,1
17976,5.0,1
17977,0.0,1
17978,45.0,1
17979,41.0,1
17980,5.0,1
17981,10.0,1
17982,29.0,1
17983,66.0,1
17984,16.0,1
17985,16.0,1
17986,5.0,0
17987,57.0,1
17988,39.0,0
17989,12.0,1
17990,27.0,1
17991,12.0,1
17992,18.0,1
17993,27.0,1
17994,9.0,1
17995,17.0,1
17996,24.0,1
17997,3.0,0
17998,17.0,0
17999,4.0,0
18000,70.0,0
18001,51.0,0
18002,25.0,1
18003,24.0,1
18004,49.0,1
18005,45.0,0
18006,22.0,1
18007,46.0,1
18008,26.0,0
18009,59.0,1
18010,21.0,1
18011,10.0,1
18012,29.0,0
18013,3.0,1
18014,30.0,1
18015,46.0,1
18016,33.0,1
18017,41.0,1
18018,20.0,0
18019,34.0,1
18020,30.0,1
18021,54.0,1
18022,50.0,0
18023,5.0,1
18024,15.0,0
18025,18.0,0
18026,58.0,0
18027,6.0,0
18028,39.0,0
18029,16.0,1
18030,33.0,1
18031,27.0,0
18032,2.0,1
18033,35.0,1
18034,19.0,1
18035,26.0,0
18036,24.0,1
18037,11.0,1
18038,9.0,1
18039,40.0,1
18040,48.0,1
18041,20.0,1
18042,27.0,0
18043,27.0,0
18044,29.0,1
18045,29.0,0
18046,33.0,1
18047,3.0,0
18048,63.0,0
18049,38.0,1
18050,18.0,1
18051,1.0,0
18052,76.0,1
18053,1.0,1
18054,11.0,0
18055,54.0,1
18056,19.0,1
18057,29.0,0
18058,15.0,0
18059,63.0,1
18060,27.0,1
18061,4.0,1
18062,1.0,0
18063,29.0,1
18064,19.0,1
18065,40.0,0
18066,16.0,1
18067,5.0,1
18068,37.0,1
18069,18.0,1
18070,60.0,1
18071,16.0,0
18072,27.0,1
18073,26.0,0
18074,41.0,1
18075,8.0,0
18076,17.0,0
18077,52.0,1
18078,38.0,0
18079,15.0,1
18080,20.0,1
18081,36.0,0
